,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,gh_repo_age,gh_repo_num_commits,tr_job_id,tr_build_number,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,tr_original_commit,tr_duration,tr_status,tr_jobs
2604296,91150464,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,b6620419c2741ad96204de9ff2688b6c7e31f77a,1,b6620419c2741ad96204de9ff2688b6c7e31f77a,,,0,,0,0,0,0,3,0,0,0,0,3,113,37800,285.079365079365,10.978835978836,34.3386243386243,True,,,2015-11-14 20:52:31,647.91,2074,91150467,1149,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,b6620419c2741ad96204de9ff2688b6c7e31f77a,873.0,passed,"[91150465, 91150467]"
2611018,91480229,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,1,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,,,0,,0,0,0,0,5,0,0,0,0,5,112,37811,284.996429610431,10.9756420089392,34.3286345243448,True,,,2015-11-16 22:06:54,649.96,2076,91480230,1161,java,ok,2.0,java-gradle,,False,,,,,,,,,,,,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,1024.0,passed,"[91480230, 91480231]"
2611019,91480229,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,1,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,,,0,,0,0,0,0,5,0,0,0,0,5,112,37811,284.996429610431,10.9756420089392,34.3286345243448,True,,,2015-11-16 22:06:54,649.96,2076,91480231,1161,java,ok,2.0,java-gradle,,False,,,,,,,,,,,,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,1024.0,passed,"[91480230, 91480231]"
2611667,91503074,linkedin/gobblin,True,2015-10-22 15:15:08,401.0,java,commits_in_master,master,,,build_found,e73bff921d6cba7afbf9429250c226b6fada8813,90796418.0,,18,c5c4e08bb4c1709e3563067047b3e58cfcd7956d#2dc17b256c6917f30a17c239577134e079c7fe01#459c8366c9658233be9a784034a99b2031baee8b,3,c5c4e08bb4c1709e3563067047b3e58cfcd7956d,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,2.0,0,7.0,0,0,24,7,7,0,0,0,0,28,98,37816,284.429870954093,11.0006346519992,34.7736407869685,True,3.0,,2015-11-17 00:28:41,650.06,2069,91503075,1167,java,unknown,4.0,java-gradle,,False,,,,,,,,,,,,8a97688e33d6195c7961d34ab678e15d7b7694f4,201.0,errored,"[91503075, 91503076]"
2611668,91503074,linkedin/gobblin,True,2015-10-22 15:15:08,401.0,java,commits_in_master,master,,,build_found,e73bff921d6cba7afbf9429250c226b6fada8813,90796418.0,,18,c5c4e08bb4c1709e3563067047b3e58cfcd7956d#2dc17b256c6917f30a17c239577134e079c7fe01#459c8366c9658233be9a784034a99b2031baee8b,3,c5c4e08bb4c1709e3563067047b3e58cfcd7956d,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,2.0,0,7.0,0,0,24,7,7,0,0,0,0,28,98,37816,284.429870954093,11.0006346519992,34.7736407869685,True,3.0,,2015-11-17 00:28:41,650.06,2069,91503076,1167,java,unknown,3.0,java-gradle,,False,,,,,,,,,,,,8a97688e33d6195c7961d34ab678e15d7b7694f4,201.0,errored,"[91503075, 91503076]"
2612219,91535885,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,df248e6b7d9f212daa9adef8c173377de68dbff7,1,df248e6b7d9f212daa9adef8c173377de68dbff7,,,0,,0,0,6,0,7,0,0,0,0,13,236,38010,285.319652722968,11.0234148908182,34.1489081820574,True,,,2015-11-17 06:08:21,650.29,2078,91535886,1175,java,broken,2.0,java-gradle,,False,,,,,,,,,,,,df248e6b7d9f212daa9adef8c173377de68dbff7,1172.0,failed,"[91535886, 91535888]"
2612220,91535885,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,df248e6b7d9f212daa9adef8c173377de68dbff7,1,df248e6b7d9f212daa9adef8c173377de68dbff7,,,0,,0,0,6,0,7,0,0,0,0,13,236,38010,285.319652722968,11.0234148908182,34.1489081820574,True,,,2015-11-17 06:08:21,650.29,2078,91535888,1175,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,df248e6b7d9f212daa9adef8c173377de68dbff7,1172.0,failed,"[91535886, 91535888]"
2614964,91661553,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,108e095e7695e3e509e4d6338bd9701f4530c3eb,1,108e095e7695e3e509e4d6338bd9701f4530c3eb,,,0,,0,0,0,0,3,0,0,0,0,3,81,38015,285.282125476785,11.0219650138103,34.1444166776272,True,,,2015-11-17 19:20:36,650.84,2080,91661558,1178,java,ok,2.0,java-gradle,,False,,,,,,,,,,,,108e095e7695e3e509e4d6338bd9701f4530c3eb,997.0,passed,"[91661558, 91661562]"
2614965,91661553,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,108e095e7695e3e509e4d6338bd9701f4530c3eb,1,108e095e7695e3e509e4d6338bd9701f4530c3eb,,,0,,0,0,0,0,3,0,0,0,0,3,81,38015,285.282125476785,11.0219650138103,34.1444166776272,True,,,2015-11-17 19:20:36,650.84,2080,91661562,1178,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,108e095e7695e3e509e4d6338bd9701f4530c3eb,997.0,passed,"[91661558, 91661562]"
2614990,91663831,linkedin/gobblin,True,2015-11-16 21:22:20,458.0,java,commits_in_master,master,,,build_found,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,91480229.0,,18,8e88d215b8a23e32ee92e9dceb4506d159e06c1b,1,8e88d215b8a23e32ee92e9dceb4506d159e06c1b,108e095e7695e3e509e4d6338bd9701f4530c3eb,2.0,0,5.0,0,0,3,0,8,0,2,0,0,11,21,37832,287.613660393318,11.0224148868683,34.5210403890886,True,32.0,,2015-11-17 19:32:01,650.85,2077,91663833,1179,java,ok,0.0,java-gradle,,False,,,,,,,,,,,,0e8ff44a4de1115815f5fd38a0eb6644663fb155,1134.0,passed,"[91663833, 91663836]"
2614991,91663831,linkedin/gobblin,True,2015-11-16 21:22:20,458.0,java,commits_in_master,master,,,build_found,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,91480229.0,,18,8e88d215b8a23e32ee92e9dceb4506d159e06c1b,1,8e88d215b8a23e32ee92e9dceb4506d159e06c1b,108e095e7695e3e509e4d6338bd9701f4530c3eb,2.0,0,5.0,0,0,3,0,8,0,2,0,0,11,21,37832,287.613660393318,11.0224148868683,34.5210403890886,True,32.0,,2015-11-17 19:32:01,650.85,2077,91663836,1179,java,ok,0.0,java-gradle,,False,,,,,,,,,,,,0e8ff44a4de1115815f5fd38a0eb6644663fb155,1134.0,passed,"[91663833, 91663836]"
2615244,91674687,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,0f3b696a8090420a0e8bc7e9f59cdd8b0d2da191,1,0f3b696a8090420a0e8bc7e9f59cdd8b0d2da191,,,0,,0,0,3,0,8,0,0,0,0,11,22,38036,287.885161426017,11.0684614575665,34.335892312546,True,,,2015-11-17 20:19:29,650.88,2082,91674697,1182,java,broken,2.0,java-gradle,,False,,,,,,,,,,,,0f3b696a8090420a0e8bc7e9f59cdd8b0d2da191,1054.0,failed,"[91674697, 91674708]"
2615245,91674687,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,0f3b696a8090420a0e8bc7e9f59cdd8b0d2da191,1,0f3b696a8090420a0e8bc7e9f59cdd8b0d2da191,,,0,,0,0,3,0,8,0,0,0,0,11,22,38036,287.885161426017,11.0684614575665,34.335892312546,True,,,2015-11-17 20:19:29,650.88,2082,91674708,1182,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,0f3b696a8090420a0e8bc7e9f59cdd8b0d2da191,1054.0,failed,"[91674697, 91674708]"
2615721,91698611,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,1,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,,,0,,0,0,1,1,6,0,0,0,0,9,238,37973,288.362784083428,11.086824849235,34.392858083375,True,,,2015-11-17 22:13:43,650.96,2084,91698621,1187,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,1049.0,passed,"[91698621, 91698632]"
2615722,91698611,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,1,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,,,0,,0,0,1,1,6,0,0,0,0,9,238,37973,288.362784083428,11.086824849235,34.392858083375,True,,,2015-11-17 22:13:43,650.96,2084,91698632,1187,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,1049.0,passed,"[91698621, 91698632]"
2619580,91862659,linkedin/gobblin,True,2015-11-18 10:50:12,464.0,java,commits_in_master,master,,,build_found,99f90eba03b4089b55f8e692c3562ea349d522e3,91130289.0,,18,0fb957e414a48f6d76d22190889c9824decfc8a9#669d844c3d6c38990393a668233b75b9ad970d17,2,0fb957e414a48f6d76d22190889c9824decfc8a9,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,3.0,0,0.0,0,0,0,0,2,0,0,0,0,2,160,37795,285.117078978701,10.9802883979362,34.3431670855933,True,22.0,,2015-11-18 17:15:10,651.76,2074,91862661,1197,java,broken,0.0,java-gradle,,False,,,,,,,,,,,,846a5636b80423e1104427bbbdb570012d0f138e,1044.0,failed,"[91862661, 91862667]"
2619581,91862659,linkedin/gobblin,True,2015-11-18 10:50:12,464.0,java,commits_in_master,master,,,build_found,99f90eba03b4089b55f8e692c3562ea349d522e3,91130289.0,,18,0fb957e414a48f6d76d22190889c9824decfc8a9#669d844c3d6c38990393a668233b75b9ad970d17,2,0fb957e414a48f6d76d22190889c9824decfc8a9,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,3.0,0,0.0,0,0,0,0,2,0,0,0,0,2,160,37795,285.117078978701,10.9802883979362,34.3431670855933,True,22.0,,2015-11-18 17:15:10,651.76,2074,91862667,1197,java,ok,0.0,java-gradle,,False,,,,,,,,,,,,846a5636b80423e1104427bbbdb570012d0f138e,1044.0,failed,"[91862661, 91862667]"
2620370,91884689,linkedin/gobblin,True,2015-11-18 10:17:09,463.0,java,commits_in_master,master,,,build_found,99f90eba03b4089b55f8e692c3562ea349d522e3,91130289.0,,19,3c90ca50e6bb7f91275729a2dd33ef3a35a9805d#fb85ab3e3ee03e6a15d44b1898dea67e43fa2585#498f20b6041d8119ecfaa16aaacd40e785af6a16,3,3c90ca50e6bb7f91275729a2dd33ef3a35a9805d,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,3.0,0,4.0,0,0,0,0,1,0,0,0,0,1,158,37795,285.117078978701,10.9802883979362,34.3431670855933,True,42.0,,2015-11-19 02:17:55,651.83,2075,91884704,1200,java,broken,0.0,java-gradle,,False,,,,,,,,,,,,081b7cd6f1b5e8e1799e197e4bf0373c1c5d8179,971.0,failed,"[91884704, 91884710]"
2620371,91884689,linkedin/gobblin,True,2015-11-18 10:17:09,463.0,java,commits_in_master,master,,,build_found,99f90eba03b4089b55f8e692c3562ea349d522e3,91130289.0,,19,3c90ca50e6bb7f91275729a2dd33ef3a35a9805d#fb85ab3e3ee03e6a15d44b1898dea67e43fa2585#498f20b6041d8119ecfaa16aaacd40e785af6a16,3,3c90ca50e6bb7f91275729a2dd33ef3a35a9805d,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,3.0,0,4.0,0,0,0,0,1,0,0,0,0,1,158,37795,285.117078978701,10.9802883979362,34.3431670855933,True,42.0,,2015-11-19 02:17:55,651.83,2075,91884710,1200,java,ok,0.0,java-gradle,,False,,,,,,,,,,,,081b7cd6f1b5e8e1799e197e4bf0373c1c5d8179,971.0,failed,"[91884704, 91884710]"
2620851,91896326,linkedin/gobblin,True,2015-10-22 15:15:08,401.0,java,commits_in_master,master,,,build_found,c5c4e08bb4c1709e3563067047b3e58cfcd7956d,91503074.0,,18,d95504a5cc00508139c805733ea2d864b757c324#185597296fece5d9bc6ed05ea72b3b249e04f755#852bda8eb4140db7af462c13fa3371b63b64baba#1b82310db2aaf1b07cca703187a6052a60efafa2#d742f78d89f8a517801a3e7b685a775e851ea1b8#32ae8f36e1baef2cb156d1b5a79a37e283d114e1,6,d95504a5cc00508139c805733ea2d864b757c324,123750bc3b9a1fee4695c7d32b710ff1080902f4,1.0,0,12.0,0,0,32,18,9,0,9,0,0,55,99,38209,293.648093381141,11.1492056845246,35.9077704205815,True,3.0,,2015-11-18 20:00:53,651.87,2075,91896329,1204,java,broken,4.0,java-gradle,,False,,,,,,,,,,,,b97993531d3b138c86469dd2520832f1557caaf6,371.0,failed,"[91896329, 91896330]"
2620852,91896326,linkedin/gobblin,True,2015-10-22 15:15:08,401.0,java,commits_in_master,master,,,build_found,c5c4e08bb4c1709e3563067047b3e58cfcd7956d,91503074.0,,18,d95504a5cc00508139c805733ea2d864b757c324#185597296fece5d9bc6ed05ea72b3b249e04f755#852bda8eb4140db7af462c13fa3371b63b64baba#1b82310db2aaf1b07cca703187a6052a60efafa2#d742f78d89f8a517801a3e7b685a775e851ea1b8#32ae8f36e1baef2cb156d1b5a79a37e283d114e1,6,d95504a5cc00508139c805733ea2d864b757c324,123750bc3b9a1fee4695c7d32b710ff1080902f4,1.0,0,12.0,0,0,32,18,9,0,9,0,0,55,99,38209,293.648093381141,11.1492056845246,35.9077704205815,True,3.0,,2015-11-18 20:00:53,651.87,2075,91896330,1204,java,broken,7.0,java-gradle,,False,,,,,,,,,,,,b97993531d3b138c86469dd2520832f1557caaf6,371.0,failed,"[91896329, 91896330]"
2621537,91921638,linkedin/gobblin,False,,,java,,master,,,build_found,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,91698611.0,,18,8f598a597ae10d9e6dadd3f9055530a00e8f6e23,1,8f598a597ae10d9e6dadd3f9055530a00e8f6e23,,,0,,0,0,0,0,15,0,0,0,0,15,258,37973,288.362784083428,11.086824849235,34.392858083375,True,,,2015-11-18 22:05:24,651.96,2085,91921639,1211,java,broken,1.0,java-gradle,,False,,,,,,,,,,,,8f598a597ae10d9e6dadd3f9055530a00e8f6e23,1065.0,failed,"[91921639, 91921640]"
2621538,91921638,linkedin/gobblin,False,,,java,,master,,,build_found,d3260479e5aba8231c1d6c256b8fb2f74928d3c7,91698611.0,,18,8f598a597ae10d9e6dadd3f9055530a00e8f6e23,1,8f598a597ae10d9e6dadd3f9055530a00e8f6e23,,,0,,0,0,0,0,15,0,0,0,0,15,258,37973,288.362784083428,11.086824849235,34.392858083375,True,,,2015-11-18 22:05:24,651.96,2085,91921640,1211,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,8f598a597ae10d9e6dadd3f9055530a00e8f6e23,1065.0,failed,"[91921639, 91921640]"
2622224,91941609,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,01fc1cf043f6e923df6bd98dcc888450d4517ab5,1,01fc1cf043f6e923df6bd98dcc888450d4517ab5,,,0,,0,0,3,0,3,0,0,0,0,6,11,38039,294.67125844528,11.1990325718342,34.4383395988328,True,,,2015-11-18 23:50:02,652.03,2087,91941611,1214,java,broken,1.0,java-gradle,,False,,,,,,,,,,,,01fc1cf043f6e923df6bd98dcc888450d4517ab5,1031.0,failed,"[91941611, 91941612]"
2622225,91941609,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,01fc1cf043f6e923df6bd98dcc888450d4517ab5,1,01fc1cf043f6e923df6bd98dcc888450d4517ab5,,,0,,0,0,3,0,3,0,0,0,0,6,11,38039,294.67125844528,11.1990325718342,34.4383395988328,True,,,2015-11-18 23:50:02,652.03,2087,91941612,1214,java,broken,2.0,java-gradle,,False,,,,,,,,,,,,01fc1cf043f6e923df6bd98dcc888450d4517ab5,1031.0,failed,"[91941611, 91941612]"
2622356,91946872,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,fe0b244ef65fef9bd5ac66419f862bfdc8354ea2,1,fe0b244ef65fef9bd5ac66419f862bfdc8354ea2,,,0,,0,0,0,0,1,0,0,0,0,1,50,38042,294.648020608801,11.1981494138058,34.4356237842385,True,,,2015-11-19 00:29:27,652.06,2089,91946873,1216,java,broken,1.0,java-gradle,,False,,,,,,,,,,,,fe0b244ef65fef9bd5ac66419f862bfdc8354ea2,955.0,failed,"[91946873, 91946874]"
2622357,91946872,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,18,fe0b244ef65fef9bd5ac66419f862bfdc8354ea2,1,fe0b244ef65fef9bd5ac66419f862bfdc8354ea2,,,0,,0,0,0,0,1,0,0,0,0,1,50,38042,294.648020608801,11.1981494138058,34.4356237842385,True,,,2015-11-19 00:29:27,652.06,2089,91946874,1216,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,fe0b244ef65fef9bd5ac66419f862bfdc8354ea2,955.0,failed,"[91946873, 91946874]"
2622820,91962529,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,19,1fcffcf8306a1b19be5e991e8a0c3e33d4ed2a0d,1,1fcffcf8306a1b19be5e991e8a0c3e33d4ed2a0d,,,0,,0,0,0,0,1,0,0,0,0,1,163,38042,294.648020608801,11.1981494138058,34.4356237842385,True,,,2015-11-19 02:44:38,652.15,2094,91962530,1218,java,ok,2.0,java-gradle,,False,,,,,,,,,,,,1fcffcf8306a1b19be5e991e8a0c3e33d4ed2a0d,952.0,passed,"[91962530, 91962531]"
2622821,91962529,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,19,1fcffcf8306a1b19be5e991e8a0c3e33d4ed2a0d,1,1fcffcf8306a1b19be5e991e8a0c3e33d4ed2a0d,,,0,,0,0,0,0,1,0,0,0,0,1,163,38042,294.648020608801,11.1981494138058,34.4356237842385,True,,,2015-11-19 02:44:38,652.15,2094,91962531,1218,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,1fcffcf8306a1b19be5e991e8a0c3e33d4ed2a0d,952.0,passed,"[91962530, 91962531]"
2622836,91963932,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,19,5a029010fa1373bd0372a05e491ba08cd998eb2b,1,5a029010fa1373bd0372a05e491ba08cd998eb2b,,,0,,0,0,0,0,2,0,0,0,0,2,169,38042,294.648020608801,11.1981494138058,34.4356237842385,True,,,2015-11-19 03:00:04,652.16,2098,91963934,1220,java,broken,1.0,java-gradle,,False,,,,,,,,,,,,5a029010fa1373bd0372a05e491ba08cd998eb2b,992.0,failed,"[91963934, 91963935]"
2622837,91963932,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,19,5a029010fa1373bd0372a05e491ba08cd998eb2b,1,5a029010fa1373bd0372a05e491ba08cd998eb2b,,,0,,0,0,0,0,2,0,0,0,0,2,169,38042,294.648020608801,11.1981494138058,34.4356237842385,True,,,2015-11-19 03:00:04,652.16,2098,91963935,1220,java,broken,2.0,java-gradle,,False,,,,,,,,,,,,5a029010fa1373bd0372a05e491ba08cd998eb2b,992.0,failed,"[91963934, 91963935]"
2625605,92106242,linkedin/gobblin,True,2015-11-18 19:08:51,467.0,java,commits_in_master,master,,,build_found,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,91480229.0,,19,f9efd856347c6e022feb6786ceff38f5143a3e95#720bc1b4f99e1861b1f6159a5f36a61aac5a6044,2,f9efd856347c6e022feb6786ceff38f5143a3e95,5a029010fa1373bd0372a05e491ba08cd998eb2b,5.0,0,5.0,0,0,5,0,6,0,5,0,0,10,29,37880,287.249208025343,11.1404435058078,34.6092925026399,False,136.0,,2015-11-19 18:34:53,652.81,2078,92106243,1223,java,ok,0.0,java-gradle,,False,,,,,,,,,,,,0e44bd55aebd75e9b9e4a5304214aafae53299f4,1012.0,passed,"[92106243, 92106244]"
2625606,92106242,linkedin/gobblin,True,2015-11-18 19:08:51,467.0,java,commits_in_master,master,,,build_found,6fdea9bd6c9cf2928c5d581f16d53eafd60439f9,91480229.0,,19,f9efd856347c6e022feb6786ceff38f5143a3e95#720bc1b4f99e1861b1f6159a5f36a61aac5a6044,2,f9efd856347c6e022feb6786ceff38f5143a3e95,5a029010fa1373bd0372a05e491ba08cd998eb2b,5.0,0,5.0,0,0,5,0,6,0,5,0,0,10,29,37880,287.249208025343,11.1404435058078,34.6092925026399,False,136.0,,2015-11-19 18:34:53,652.81,2078,92106244,1223,java,ok,0.0,java-gradle,,False,,,,,,,,,,,,0e44bd55aebd75e9b9e4a5304214aafae53299f4,1012.0,passed,"[92106243, 92106244]"
2627309,92170960,linkedin/gobblin,False,,,java,,schema-registry,,,build_found,5a029010fa1373bd0372a05e491ba08cd998eb2b,91963932.0,,19,b4ec4c514caf092dfa15765858d08d9c61b4d79d,1,b4ec4c514caf092dfa15765858d08d9c61b4d79d,,,0,,0,0,0,0,3,0,0,0,0,3,49,38086,294.307619597752,11.1852124140104,34.3958409914404,True,,,2015-11-20 00:04:51,653.04,2099,92170961,1232,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,b4ec4c514caf092dfa15765858d08d9c61b4d79d,995.0,passed,"[92170961, 92170962]"
2627310,92170960,linkedin/gobblin,False,,,java,,schema-registry,,,build_found,5a029010fa1373bd0372a05e491ba08cd998eb2b,91963932.0,,19,b4ec4c514caf092dfa15765858d08d9c61b4d79d,1,b4ec4c514caf092dfa15765858d08d9c61b4d79d,,,0,,0,0,0,0,3,0,0,0,0,3,49,38086,294.307619597752,11.1852124140104,34.3958409914404,True,,,2015-11-20 00:04:51,653.04,2099,92170962,1232,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,b4ec4c514caf092dfa15765858d08d9c61b4d79d,995.0,passed,"[92170961, 92170962]"
2627311,92170981,linkedin/gobblin,True,2015-11-19 19:01:27,470.0,java,commits_in_master,master,,,build_found,5a029010fa1373bd0372a05e491ba08cd998eb2b,91963932.0,,19,b4ec4c514caf092dfa15765858d08d9c61b4d79d,1,b4ec4c514caf092dfa15765858d08d9c61b4d79d,5a029010fa1373bd0372a05e491ba08cd998eb2b,2.0,0,3.0,0,0,0,0,3,0,0,0,0,3,49,38086,294.307619597752,11.1852124140104,34.3958409914404,True,74.0,,2015-11-20 00:04:55,653.04,2099,92170983,1233,java,ok,0.0,java-gradle,,False,,,,,,,,,,,,82c6b71e35564fb6da919fd5c0b6f8c2099a725f,1058.0,passed,"[92170983, 92170985]"
2627312,92170981,linkedin/gobblin,True,2015-11-19 19:01:27,470.0,java,commits_in_master,master,,,build_found,5a029010fa1373bd0372a05e491ba08cd998eb2b,91963932.0,,19,b4ec4c514caf092dfa15765858d08d9c61b4d79d,1,b4ec4c514caf092dfa15765858d08d9c61b4d79d,5a029010fa1373bd0372a05e491ba08cd998eb2b,2.0,0,3.0,0,0,0,0,3,0,0,0,0,3,49,38086,294.307619597752,11.1852124140104,34.3958409914404,True,74.0,,2015-11-20 00:04:55,653.04,2099,92170985,1233,java,ok,0.0,java-gradle,,False,,,,,,,,,,,,82c6b71e35564fb6da919fd5c0b6f8c2099a725f,1058.0,passed,"[92170983, 92170985]"
2627313,92171043,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,19,0394ba0c4f27170ef42e760ef3bb143e6b4fd855,1,0394ba0c4f27170ef42e760ef3bb143e6b4fd855,,,0,,0,0,0,0,3,0,0,0,0,3,50,38086,294.307619597752,11.1852124140104,34.3958409914404,True,,,2015-11-20 00:05:24,653.04,2100,92171044,1234,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,0394ba0c4f27170ef42e760ef3bb143e6b4fd855,1049.0,passed,"[92171044, 92171045]"
2627314,92171043,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,19,0394ba0c4f27170ef42e760ef3bb143e6b4fd855,1,0394ba0c4f27170ef42e760ef3bb143e6b4fd855,,,0,,0,0,0,0,3,0,0,0,0,3,50,38086,294.307619597752,11.1852124140104,34.3958409914404,True,,,2015-11-20 00:05:24,653.04,2100,92171045,1234,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,0394ba0c4f27170ef42e760ef3bb143e6b4fd855,1049.0,passed,"[92171044, 92171045]"
2627866,92202548,linkedin/gobblin,False,,,java,,launcher,,,build_found,0394ba0c4f27170ef42e760ef3bb143e6b4fd855,92171043.0,,19,9cea7afeb90bdef72d803d28c15165682b264f0d,1,9cea7afeb90bdef72d803d28c15165682b264f0d,,,0,,0,0,0,0,1,0,0,0,0,1,60,38089,294.284439076899,11.1843314342724,34.3931318753446,True,,,2015-11-20 05:41:21,653.27,2101,92202549,1238,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,9cea7afeb90bdef72d803d28c15165682b264f0d,1020.0,passed,"[92202549, 92202550]"
2627867,92202548,linkedin/gobblin,False,,,java,,launcher,,,build_found,0394ba0c4f27170ef42e760ef3bb143e6b4fd855,92171043.0,,19,9cea7afeb90bdef72d803d28c15165682b264f0d,1,9cea7afeb90bdef72d803d28c15165682b264f0d,,,0,,0,0,0,0,1,0,0,0,0,1,60,38089,294.284439076899,11.1843314342724,34.3931318753446,True,,,2015-11-20 05:41:21,653.27,2101,92202550,1238,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,9cea7afeb90bdef72d803d28c15165682b264f0d,1020.0,passed,"[92202549, 92202550]"
2629869,92284633,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,19,60961c9e2db548bd8c239babd8dedda6f4205c8d,1,60961c9e2db548bd8c239babd8dedda6f4205c8d,,,0,,0,0,0,0,1,0,0,0,0,1,61,38089,294.284439076899,11.1843314342724,34.3931318753446,True,,,2015-11-20 15:53:19,653.7,2102,92284634,1244,java,broken,1.0,java-gradle,,False,,,,,,,,,,,,60961c9e2db548bd8c239babd8dedda6f4205c8d,1143.0,failed,"[92284634, 92284636]"
2629870,92284633,linkedin/gobblin,False,,,java,,master,,,merge_found,,,,19,60961c9e2db548bd8c239babd8dedda6f4205c8d,1,60961c9e2db548bd8c239babd8dedda6f4205c8d,,,0,,0,0,0,0,1,0,0,0,0,1,61,38089,294.284439076899,11.1843314342724,34.3931318753446,True,,,2015-11-20 15:53:19,653.7,2102,92284636,1244,java,ok,1.0,java-gradle,,False,,,,,,,,,,,,60961c9e2db548bd8c239babd8dedda6f4205c8d,1143.0,failed,"[92284634, 92284636]"
