,project,algorithm,batch_size,total_duration,testall_duration,time_saved,builds_saved,total_builds,testall_size
101,puniverse-quasar.csv,BATCHBISECT,4,446331.0,973636.0,54.15833021786376,48.46093133385951,653,1267
102,puniverse-quasar.csv,BATCHBISECT,8,408427.0,973636.0,58.05136621899766,50.828729281767956,623,1267
103,puniverse-quasar.csv,BATCHBISECT,16,411791.0,973636.0,57.70585721974126,49.32912391475927,642,1267
104,puniverse-quasar.csv,BATCHSTOP4,4,392567.0,973636.0,59.68031173867852,50.67087608524073,625,1267
105,puniverse-quasar.csv,BATCHSTOP4,8,397357.0,973636.0,59.18834143355422,53.03867403314917,595,1267
106,puniverse-quasar.csv,BATCHSTOP4,16,433478.0,973636.0,55.47843341864927,51.53906866614049,614,1267
107,puniverse-quasar.csv,BATCHDIVIDE4,4,392567.0,973636.0,59.68031173867852,50.67087608524073,625,1267
108,puniverse-quasar.csv,BATCHDIVIDE4,8,397357.0,973636.0,59.18834143355422,53.03867403314917,595,1267
109,puniverse-quasar.csv,BATCHDIVIDE4,16,635708.0,973636.0,34.70783742589633,50.67087608524073,625,1267
110,dropwizard-dropwizard.csv,BATCHBISECT,2,2360810.0,3857892.0,38.805700107727226,38.415841584158414,1244,2020
111,dropwizard-dropwizard.csv,BATCHBISECT,4,1697118.0,3857892.0,56.00918843762345,55.2970297029703,903,2020
112,dropwizard-dropwizard.csv,BATCHBISECT,8,1443394.0,3857892.0,62.5859407158106,61.93069306930693,769,2020
113,dropwizard-dropwizard.csv,BATCHBISECT,16,1380738.0,3857892.0,64.21004009443499,63.613861386138616,735,2020
114,dropwizard-dropwizard.csv,BATCHSTOP4,4,1413380.0,3857892.0,63.36393035367501,58.76237623762376,833,2020
115,dropwizard-dropwizard.csv,BATCHSTOP4,8,1265115.0,3857892.0,67.20709133381649,65.39603960396039,699,2020
116,dropwizard-dropwizard.csv,BATCHSTOP4,16,1294997.0,3857892.0,66.43252325363179,67.07920792079207,665,2020
117,dropwizard-dropwizard.csv,BATCHDIVIDE4,4,1413380.0,3857892.0,63.36393035367501,58.76237623762376,833,2020
118,dropwizard-dropwizard.csv,BATCHDIVIDE4,8,1265115.0,3857892.0,67.20709133381649,65.39603960396039,699,2020
119,dropwizard-dropwizard.csv,BATCHDIVIDE4,16,2371152.0,3857892.0,38.537626247702114,58.76237623762376,833,2020
120,essentials-Essentials.csv,BATCHBISECT,2,83183.0,68435.0,-21.55037626945277,-22.471910112359552,109,89
121,essentials-Essentials.csv,BATCHBISECT,4,95206.0,68435.0,-39.118871922262,-40.449438202247194,125,89
122,essentials-Essentials.csv,BATCHBISECT,8,103772.0,68435.0,-51.63585884415869,-52.808988764044955,136,89
123,essentials-Essentials.csv,BATCHBISECT,16,107165.0,68435.0,-56.59384817710236,-57.303370786516865,140,89
124,essentials-Essentials.csv,BATCHSTOP4,4,60935.0,68435.0,10.9593044494776,-11.235955056179776,99,89
125,essentials-Essentials.csv,BATCHSTOP4,8,78317.0,68435.0,-14.43997954263169,-23.595505617977523,110,89
126,essentials-Essentials.csv,BATCHSTOP4,16,86218.0,68435.0,-25.985241470008035,-28.089887640449433,114,89
127,essentials-Essentials.csv,BATCHDIVIDE4,4,60935.0,68435.0,10.9593044494776,-11.235955056179776,99,89
128,essentials-Essentials.csv,BATCHDIVIDE4,8,78317.0,68435.0,-14.43997954263169,-23.595505617977523,110,89
129,essentials-Essentials.csv,BATCHDIVIDE4,16,78340.0,68435.0,-14.473588076276755,-11.235955056179776,99,89
130,mybatis-mybatis-3.csv,BATCHBISECT,2,1802574.0,3118789.0,42.20275882722429,40.306834030683405,1284,2151
131,mybatis-mybatis-3.csv,BATCHBISECT,4,1193391.0,3118789.0,61.735436414582715,58.99581589958159,882,2151
132,mybatis-mybatis-3.csv,BATCHBISECT,8,953656.0,3118789.0,69.42223407867606,66.75964667596466,715,2151
133,mybatis-mybatis-3.csv,BATCHBISECT,16,887066.0,3118789.0,71.55735767953523,69.17712691771268,663,2151
134,mybatis-mybatis-3.csv,BATCHSTOP4,4,1032281.0,3118789.0,66.90122351977001,62.34309623430963,810,2151
135,mybatis-mybatis-3.csv,BATCHSTOP4,8,876645.0,3118789.0,71.89149378172104,70.1069270106927,643,2151
136,mybatis-mybatis-3.csv,BATCHSTOP4,16,868718.0,3118789.0,72.14566294802245,72.52440725244072,591,2151
137,mybatis-mybatis-3.csv,BATCHDIVIDE4,4,1032281.0,3118789.0,66.90122351977001,62.34309623430963,810,2151
138,mybatis-mybatis-3.csv,BATCHDIVIDE4,8,876645.0,3118789.0,71.89149378172104,70.1069270106927,643,2151
139,mybatis-mybatis-3.csv,BATCHDIVIDE4,16,1808166.0,3118789.0,42.0234584641667,62.38958623895862,809,2151
140,naver-pinpoint.csv,BATCHBISECT,2,982187.0,1560533.0,37.06079909876946,34.50046685340803,1403,2142
141,naver-pinpoint.csv,BATCHBISECT,4,738124.0,1560533.0,52.70051963015201,49.112978524743234,1090,2142
142,naver-pinpoint.csv,BATCHBISECT,8,650522.0,1560533.0,58.31411447242705,54.52847805788982,974,2142
143,naver-pinpoint.csv,BATCHBISECT,16,634826.0,1560533.0,59.3199246667645,55.55555555555556,952,2142
144,naver-pinpoint.csv,BATCHSTOP4,4,611325.0,1560533.0,60.8258844894661,54.248366013071895,980,2142
145,naver-pinpoint.csv,BATCHSTOP4,8,574002.0,1560533.0,63.21756733116185,59.66386554621849,864,2142
146,naver-pinpoint.csv,BATCHSTOP4,16,601619.0,1560533.0,61.44785147126014,60.550887021475255,845,2142
147,naver-pinpoint.csv,BATCHDIVIDE4,4,611325.0,1560533.0,60.8258844894661,54.248366013071895,980,2142
148,naver-pinpoint.csv,BATCHDIVIDE4,8,574002.0,1560533.0,63.21756733116185,59.66386554621849,864,2142
149,naver-pinpoint.csv,BATCHDIVIDE4,16,999102.0,1560533.0,35.97687456785599,54.10830999066293,983,2142
150,FasterXML-jackson-databind.csv,BATCHBISECT,2,470154.0,653412.0,28.0463168720501,18.56314145470772,1825,2241
151,FasterXML-jackson-databind.csv,BATCHBISECT,4,397910.0,653412.0,39.10274069040666,25.256581883087904,1675,2241
152,FasterXML-jackson-databind.csv,BATCHBISECT,8,379128.0,653412.0,41.97719050155185,26.149040606871935,1655,2241
153,FasterXML-jackson-databind.csv,BATCHBISECT,16,380603.0,653412.0,41.75145237614247,25.167336010709505,1677,2241
154,FasterXML-jackson-databind.csv,BATCHSTOP4,4,298239.0,653412.0,54.356669299002775,38.37572512271308,1381,2241
155,FasterXML-jackson-databind.csv,BATCHSTOP4,8,310327.0,653412.0,52.50668797022399,39.2681838464971,1361,2241
156,FasterXML-jackson-databind.csv,BATCHSTOP4,16,332836.0,653412.0,49.06184765507827,38.28647925033467,1383,2241
157,FasterXML-jackson-databind.csv,BATCHDIVIDE4,4,298239.0,653412.0,54.356669299002775,38.37572512271308,1381,2241
158,FasterXML-jackson-databind.csv,BATCHDIVIDE4,8,310327.0,653412.0,52.50668797022399,39.2681838464971,1361,2241
159,FasterXML-jackson-databind.csv,BATCHDIVIDE4,16,462797.0,653412.0,29.172252728753065,38.37572512271308,1381,2241
160,samtools-htsjdk.csv,BATCHBISECT,2,1024783.0,1704858.0,39.89041902610071,37.56582796957285,1067,1709
161,samtools-htsjdk.csv,BATCHBISECT,4,719827.0,1704858.0,57.77789117920671,54.35927442949093,780,1709
