,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
191,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,random_exponential,-1,909,14.567669172932327,1064
192,osmdroid-osmdroid.csv,BATCHBISECT,-1,random_random,-1,960,9.774436090225564,1064
193,osmdroid-osmdroid.csv,BATCHSTOP4,-1,random_random,-1,836,21.42857142857143,1064
194,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,random_random,-1,887,16.635338345864668,1064
195,DSpace-DSpace.csv,BATCHBISECT,-1,linear,1,566,64.08629441624365,1576
196,DSpace-DSpace.csv,BATCHBISECT,-1,linear,2,560,64.46700507614213,1576
197,DSpace-DSpace.csv,BATCHBISECT,-1,linear,3,577,63.388324873096444,1576
198,DSpace-DSpace.csv,BATCHBISECT,-1,linear,4,576,63.45177664974619,1576
199,DSpace-DSpace.csv,BATCHSTOP4,-1,linear,1,533,66.18020304568529,1576
200,DSpace-DSpace.csv,BATCHSTOP4,-1,linear,2,531,66.30710659898477,1576
201,DSpace-DSpace.csv,BATCHSTOP4,-1,linear,3,556,64.72081218274111,1576
202,DSpace-DSpace.csv,BATCHSTOP4,-1,linear,4,525,66.68781725888326,1576
203,DSpace-DSpace.csv,BATCHDIVIDE4,-1,linear,1,710,54.9492385786802,1576
204,DSpace-DSpace.csv,BATCHDIVIDE4,-1,linear,2,723,54.1243654822335,1576
205,DSpace-DSpace.csv,BATCHDIVIDE4,-1,linear,3,716,54.568527918781726,1576
206,DSpace-DSpace.csv,BATCHDIVIDE4,-1,linear,4,714,54.69543147208122,1576
207,DSpace-DSpace.csv,BATCHBISECT,-1,exponential,2,583,63.00761421319797,1576
208,DSpace-DSpace.csv,BATCHBISECT,-1,exponential,3,598,62.055837563451774,1576
209,DSpace-DSpace.csv,BATCHBISECT,-1,exponential,4,571,63.76903553299493,1576
210,DSpace-DSpace.csv,BATCHSTOP4,-1,exponential,2,565,64.1497461928934,1576
211,DSpace-DSpace.csv,BATCHSTOP4,-1,exponential,3,549,65.16497461928934,1576
212,DSpace-DSpace.csv,BATCHSTOP4,-1,exponential,4,553,64.91116751269035,1576
213,DSpace-DSpace.csv,BATCHDIVIDE4,-1,exponential,2,717,54.505076142131976,1576
214,DSpace-DSpace.csv,BATCHDIVIDE4,-1,exponential,3,566,64.08629441624365,1576
215,DSpace-DSpace.csv,BATCHDIVIDE4,-1,exponential,4,718,54.441624365482234,1576
216,DSpace-DSpace.csv,BATCHBISECT,-1,stagger,2,586,62.81725888324873,1576
217,DSpace-DSpace.csv,BATCHBISECT,-1,stagger,3,571,63.76903553299493,1576
218,DSpace-DSpace.csv,BATCHBISECT,-1,stagger,4,576,63.45177664974619,1576
219,DSpace-DSpace.csv,BATCHSTOP4,-1,stagger,2,560,64.46700507614213,1576
220,DSpace-DSpace.csv,BATCHSTOP4,-1,stagger,3,537,65.92639593908629,1576
221,DSpace-DSpace.csv,BATCHSTOP4,-1,stagger,4,550,65.1015228426396,1576
222,DSpace-DSpace.csv,BATCHDIVIDE4,-1,stagger,2,707,55.13959390862944,1576
223,DSpace-DSpace.csv,BATCHDIVIDE4,-1,stagger,3,693,56.02791878172589,1576
224,DSpace-DSpace.csv,BATCHDIVIDE4,-1,stagger,4,726,53.934010152284266,1576
225,DSpace-DSpace.csv,BATCHBISECT,-1,random_linear,-1,569,63.89593908629442,1576
226,DSpace-DSpace.csv,BATCHSTOP4,-1,random_linear,-1,524,66.751269035533,1576
227,DSpace-DSpace.csv,BATCHDIVIDE4,-1,random_linear,-1,628,60.15228426395939,1576
228,DSpace-DSpace.csv,BATCHBISECT,-1,random_exponential,-1,596,62.18274111675127,1576
229,DSpace-DSpace.csv,BATCHSTOP4,-1,random_exponential,-1,542,65.60913705583756,1576
230,DSpace-DSpace.csv,BATCHDIVIDE4,-1,random_exponential,-1,645,59.0736040609137,1576
231,DSpace-DSpace.csv,BATCHBISECT,-1,random_random,-1,569,63.89593908629442,1576
232,DSpace-DSpace.csv,BATCHSTOP4,-1,random_random,-1,544,65.48223350253807,1576
233,DSpace-DSpace.csv,BATCHDIVIDE4,-1,random_random,-1,714,54.69543147208122,1576
234,apache-nifi.csv,BATCHBISECT,-1,linear,1,971,23.60346184107003,1271
235,apache-nifi.csv,BATCHBISECT,-1,linear,2,992,21.951219512195124,1271
236,apache-nifi.csv,BATCHBISECT,-1,linear,3,995,21.715184893784425,1271
237,apache-nifi.csv,BATCHBISECT,-1,linear,4,1012,20.377655389457118,1271
238,apache-nifi.csv,BATCHSTOP4,-1,linear,1,823,35.24783634933124,1271
239,apache-nifi.csv,BATCHSTOP4,-1,linear,2,834,34.38237608182533,1271
240,apache-nifi.csv,BATCHSTOP4,-1,linear,3,853,32.887490165224236,1271
241,apache-nifi.csv,BATCHSTOP4,-1,linear,4,855,32.73013375295044,1271
