,Unnamed: 0,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size,fr_bracket,size_bracket
1477,1477,apache-zeppelin.csv,BATCHSTOP4,-1,random_exponential,-1,3785,17.94927379145892,4613,med,lt 10k
1478,1478,apache-zeppelin.csv,BATCHDIVIDE4,-1,random_exponential,-1,3827,17.03880338174723,4613,med,lt 10k
1479,1479,apache-zeppelin.csv,BATCHBISECT,-1,random_random,-1,4155,9.928463039236943,4613,med,lt 10k
1480,1480,apache-zeppelin.csv,BATCHSTOP4,-1,random_random,-1,3712,19.531758075005413,4613,med,lt 10k
1481,1481,apache-zeppelin.csv,BATCHDIVIDE4,-1,random_random,-1,3812,17.36397138521569,4613,med,lt 10k
1482,1482,typetools-checker-framework.csv,BATCHBISECT,-1,linear,1,2907,36.43122676579926,4573,med,lt 10k
1483,1483,typetools-checker-framework.csv,BATCHBISECT,-1,linear,2,2920,36.14694948611415,4573,med,lt 10k
1484,1484,typetools-checker-framework.csv,BATCHBISECT,-1,linear,3,2929,35.95014213863985,4573,med,lt 10k
1485,1485,typetools-checker-framework.csv,BATCHBISECT,-1,linear,4,2924,36.059479553903344,4573,med,lt 10k
1486,1486,typetools-checker-framework.csv,BATCHSTOP4,-1,linear,1,2626,42.575989503608135,4573,med,lt 10k
1487,1487,typetools-checker-framework.csv,BATCHSTOP4,-1,linear,2,2584,43.49442379182156,4573,med,lt 10k
1488,1488,typetools-checker-framework.csv,BATCHSTOP4,-1,linear,3,2651,42.02930242729062,4573,med,lt 10k
1489,1489,typetools-checker-framework.csv,BATCHSTOP4,-1,linear,4,2586,43.45068882571616,4573,med,lt 10k
1490,1490,typetools-checker-framework.csv,BATCHDIVIDE4,-1,linear,1,2825,38.22436037612071,4573,med,lt 10k
1491,1491,typetools-checker-framework.csv,BATCHDIVIDE4,-1,linear,2,2892,36.75923901158976,4573,med,lt 10k
1492,1492,typetools-checker-framework.csv,BATCHDIVIDE4,-1,linear,3,2917,36.21255193527225,4573,med,lt 10k
1493,1493,typetools-checker-framework.csv,BATCHDIVIDE4,-1,linear,4,2884,36.93417887601137,4573,med,lt 10k
1494,1494,typetools-checker-framework.csv,BATCHBISECT,-1,exponential,2,2898,36.62803411327357,4573,med,lt 10k
1495,1495,typetools-checker-framework.csv,BATCHBISECT,-1,exponential,3,2923,36.081347036956046,4573,med,lt 10k
1496,1496,typetools-checker-framework.csv,BATCHBISECT,-1,exponential,4,2931,35.90640717253444,4573,med,lt 10k
1497,1497,typetools-checker-framework.csv,BATCHSTOP4,-1,exponential,2,2657,41.89809752897442,4573,med,lt 10k
1498,1498,typetools-checker-framework.csv,BATCHSTOP4,-1,exponential,3,2610,42.92586923245135,4573,med,lt 10k
1499,1499,typetools-checker-framework.csv,BATCHSTOP4,-1,exponential,4,2725,40.41110868139077,4573,med,lt 10k
1500,1500,typetools-checker-framework.csv,BATCHDIVIDE4,-1,exponential,2,2934,35.84080472337634,4573,med,lt 10k
1501,1501,typetools-checker-framework.csv,BATCHDIVIDE4,-1,exponential,3,2622,42.663459435818936,4573,med,lt 10k
1502,1502,typetools-checker-framework.csv,BATCHDIVIDE4,-1,exponential,4,3044,33.43538158757927,4573,med,lt 10k
1503,1503,typetools-checker-framework.csv,BATCHBISECT,-1,stagger,2,2835,38.0056855455937,4573,med,lt 10k
1504,1504,typetools-checker-framework.csv,BATCHBISECT,-1,stagger,3,2851,37.655805816750494,4573,med,lt 10k
1505,1505,typetools-checker-framework.csv,BATCHBISECT,-1,stagger,4,2846,37.765143232014,4573,med,lt 10k
1506,1506,typetools-checker-framework.csv,BATCHSTOP4,-1,stagger,2,2618,42.75092936802974,4573,med,lt 10k
1507,1507,typetools-checker-framework.csv,BATCHSTOP4,-1,stagger,3,2606,43.01333916466215,4573,med,lt 10k
1508,1508,typetools-checker-framework.csv,BATCHSTOP4,-1,stagger,4,2632,42.44478460529193,4573,med,lt 10k
1509,1509,typetools-checker-framework.csv,BATCHDIVIDE4,-1,stagger,2,2897,36.64990159632626,4573,med,lt 10k
1510,1510,typetools-checker-framework.csv,BATCHDIVIDE4,-1,stagger,3,2908,36.40935928274656,4573,med,lt 10k
1511,1511,typetools-checker-framework.csv,BATCHDIVIDE4,-1,stagger,4,2963,35.20664771484802,4573,med,lt 10k
1512,1512,typetools-checker-framework.csv,BATCHBISECT,-1,random_linear,-1,3049,33.32604417231576,4573,med,lt 10k
1513,1513,typetools-checker-framework.csv,BATCHSTOP4,-1,random_linear,-1,2666,41.701290181500106,4573,med,lt 10k
1514,1514,typetools-checker-framework.csv,BATCHDIVIDE4,-1,random_linear,-1,2907,36.43122676579926,4573,med,lt 10k
1515,1515,typetools-checker-framework.csv,BATCHBISECT,-1,random_exponential,-1,2993,34.550623223267,4573,med,lt 10k
1516,1516,typetools-checker-framework.csv,BATCHSTOP4,-1,random_exponential,-1,2636,42.35731467308113,4573,med,lt 10k
1517,1517,typetools-checker-framework.csv,BATCHDIVIDE4,-1,random_exponential,-1,2833,38.049420511699104,4573,med,lt 10k
1518,1518,typetools-checker-framework.csv,BATCHBISECT,-1,random_random,-1,3033,33.67592390115898,4573,med,lt 10k
1519,1519,typetools-checker-framework.csv,BATCHSTOP4,-1,random_random,-1,2673,41.548217800131205,4573,med,lt 10k
1520,1520,typetools-checker-framework.csv,BATCHDIVIDE4,-1,random_random,-1,3040,33.522851519790066,4573,med,lt 10k
1521,1521,geoserver-geoserver.csv,BATCHBISECT,-1,linear,1,4544,15.397505120089363,5371,med,lt 10k
1522,1522,geoserver-geoserver.csv,BATCHBISECT,-1,linear,2,4692,12.641966114317626,5371,med,lt 10k
1523,1523,geoserver-geoserver.csv,BATCHBISECT,-1,linear,3,4747,11.6179482405511,5371,med,lt 10k
1524,1524,geoserver-geoserver.csv,BATCHBISECT,-1,linear,4,4789,10.835970955129396,5371,med,lt 10k
1525,1525,geoserver-geoserver.csv,BATCHSTOP4,-1,linear,1,4061,24.390243902439025,5371,med,lt 10k
1526,1526,geoserver-geoserver.csv,BATCHSTOP4,-1,linear,2,4065,24.31576987525601,5371,med,lt 10k
1527,1527,geoserver-geoserver.csv,BATCHSTOP4,-1,linear,3,4244,20.983057158815868,5371,med,lt 10k
1528,1528,geoserver-geoserver.csv,BATCHSTOP4,-1,linear,4,4188,22.02569353937814,5371,med,lt 10k
1529,1529,geoserver-geoserver.csv,BATCHDIVIDE4,-1,linear,1,4101,23.64550363060883,5371,med,lt 10k
1530,1530,geoserver-geoserver.csv,BATCHDIVIDE4,-1,linear,2,4205,21.709178923850303,5371,med,lt 10k
1531,1531,geoserver-geoserver.csv,BATCHDIVIDE4,-1,linear,3,4331,19.363247067585178,5371,med,lt 10k
1532,1532,geoserver-geoserver.csv,BATCHDIVIDE4,-1,linear,4,4288,20.16384285980264,5371,med,lt 10k
1533,1533,geoserver-geoserver.csv,BATCHBISECT,-1,exponential,2,4738,11.785514801712909,5371,med,lt 10k
1534,1534,geoserver-geoserver.csv,BATCHBISECT,-1,exponential,3,4736,11.822751815304414,5371,med,lt 10k
1535,1535,geoserver-geoserver.csv,BATCHBISECT,-1,exponential,4,4899,8.787935207596348,5371,med,lt 10k
1536,1536,geoserver-geoserver.csv,BATCHSTOP4,-1,exponential,2,4347,19.065350958853102,5371,med,lt 10k
1537,1537,geoserver-geoserver.csv,BATCHSTOP4,-1,exponential,3,4168,22.398063675293244,5371,med,lt 10k
1538,1538,geoserver-geoserver.csv,BATCHSTOP4,-1,exponential,4,4475,16.682182088996456,5371,med,lt 10k
1539,1539,geoserver-geoserver.csv,BATCHDIVIDE4,-1,exponential,2,4438,17.371066840439397,5371,med,lt 10k
1540,1540,geoserver-geoserver.csv,BATCHDIVIDE4,-1,exponential,3,4169,22.379445168497483,5371,med,lt 10k
1541,1541,geoserver-geoserver.csv,BATCHDIVIDE4,-1,exponential,4,4614,14.094209644386524,5371,med,lt 10k
1542,1542,geoserver-geoserver.csv,BATCHBISECT,-1,stagger,2,4706,12.381307019177058,5371,med,lt 10k
1543,1543,geoserver-geoserver.csv,BATCHBISECT,-1,stagger,3,4778,11.040774529882697,5371,med,lt 10k
1544,1544,geoserver-geoserver.csv,BATCHBISECT,-1,stagger,4,4887,9.011357289145408,5371,med,lt 10k
1545,1545,geoserver-geoserver.csv,BATCHSTOP4,-1,stagger,2,4321,19.54943213554273,5371,med,lt 10k
1546,1546,geoserver-geoserver.csv,BATCHSTOP4,-1,stagger,3,4253,20.815490597654065,5371,med,lt 10k
1547,1547,geoserver-geoserver.csv,BATCHSTOP4,-1,stagger,4,4459,16.980078197728545,5371,med,lt 10k
1548,1548,geoserver-geoserver.csv,BATCHDIVIDE4,-1,stagger,2,4417,17.76205548315025,5371,med,lt 10k
1549,1549,geoserver-geoserver.csv,BATCHDIVIDE4,-1,stagger,3,4366,18.71159932973376,5371,med,lt 10k
1550,1550,geoserver-geoserver.csv,BATCHDIVIDE4,-1,stagger,4,4619,14.001117110407748,5371,med,lt 10k
1551,1551,geoserver-geoserver.csv,BATCHBISECT,-1,random_linear,-1,5132,4.449823124185443,5371,med,lt 10k
1552,1552,geoserver-geoserver.csv,BATCHSTOP4,-1,random_linear,-1,4458,16.998696704524292,5371,med,lt 10k
1553,1553,geoserver-geoserver.csv,BATCHDIVIDE4,-1,random_linear,-1,4573,14.85756842301248,5371,med,lt 10k
1554,1554,geoserver-geoserver.csv,BATCHBISECT,-1,random_exponential,-1,4855,9.607149506609574,5371,med,lt 10k
1555,1555,geoserver-geoserver.csv,BATCHSTOP4,-1,random_exponential,-1,4340,19.195680506423383,5371,med,lt 10k
1556,1556,geoserver-geoserver.csv,BATCHDIVIDE4,-1,random_exponential,-1,4379,18.469558741388937,5371,med,lt 10k
1557,1557,geoserver-geoserver.csv,BATCHBISECT,-1,random_random,-1,5025,6.442003351331223,5371,med,lt 10k
1558,1558,geoserver-geoserver.csv,BATCHSTOP4,-1,random_random,-1,4397,18.134425619065357,5371,med,lt 10k
1559,1559,geoserver-geoserver.csv,BATCHDIVIDE4,-1,random_random,-1,4491,16.38428598026438,5371,med,lt 10k
1560,1560,ngageoint-geowave.csv,BATCHBISECT,-1,linear,1,1364,53.51056578050443,2934,low,lt 10k
1561,1561,ngageoint-geowave.csv,BATCHBISECT,-1,linear,2,1349,54.02181322426721,2934,low,lt 10k
1562,1562,ngageoint-geowave.csv,BATCHBISECT,-1,linear,3,1384,52.82890252215405,2934,low,lt 10k
1563,1563,ngageoint-geowave.csv,BATCHBISECT,-1,linear,4,1360,53.6468984321745,2934,low,lt 10k
1564,1564,ngageoint-geowave.csv,BATCHSTOP4,-1,linear,1,1178,59.85003408316292,2934,low,lt 10k
1565,1565,ngageoint-geowave.csv,BATCHSTOP4,-1,linear,2,1155,60.63394683026585,2934,low,lt 10k
1566,1566,ngageoint-geowave.csv,BATCHSTOP4,-1,linear,3,1183,59.679618268575325,2934,low,lt 10k
1567,1567,ngageoint-geowave.csv,BATCHSTOP4,-1,linear,4,1156,60.59986366734833,2934,low,lt 10k
1568,1568,ngageoint-geowave.csv,BATCHDIVIDE4,-1,linear,1,1425,51.43149284253579,2934,low,lt 10k
1569,1569,ngageoint-geowave.csv,BATCHDIVIDE4,-1,linear,2,1459,50.27266530334015,2934,low,lt 10k
1570,1570,ngageoint-geowave.csv,BATCHDIVIDE4,-1,linear,3,1446,50.715746421267895,2934,low,lt 10k
1571,1571,ngageoint-geowave.csv,BATCHDIVIDE4,-1,linear,4,1479,49.59100204498978,2934,low,lt 10k
1572,1572,ngageoint-geowave.csv,BATCHBISECT,-1,exponential,2,1369,53.34014996591684,2934,low,lt 10k
1573,1573,ngageoint-geowave.csv,BATCHBISECT,-1,exponential,3,1394,52.48807089297887,2934,low,lt 10k
1574,1574,ngageoint-geowave.csv,BATCHBISECT,-1,exponential,4,1400,52.28357191547376,2934,low,lt 10k
1575,1575,ngageoint-geowave.csv,BATCHSTOP4,-1,exponential,2,1230,58.07770961145194,2934,low,lt 10k
1576,1576,ngageoint-geowave.csv,BATCHSTOP4,-1,exponential,3,1201,59.06612133605999,2934,low,lt 10k
1577,1577,ngageoint-geowave.csv,BATCHSTOP4,-1,exponential,4,1240,57.73687798227675,2934,low,lt 10k
1578,1578,ngageoint-geowave.csv,BATCHDIVIDE4,-1,exponential,2,1515,48.3640081799591,2934,low,lt 10k
1579,1579,ngageoint-geowave.csv,BATCHDIVIDE4,-1,exponential,3,1202,59.03203817314247,2934,low,lt 10k
1580,1580,ngageoint-geowave.csv,BATCHDIVIDE4,-1,exponential,4,1562,46.76209952283572,2934,low,lt 10k
1581,1581,ngageoint-geowave.csv,BATCHBISECT,-1,stagger,2,1343,54.22631220177232,2934,low,lt 10k
1582,1582,ngageoint-geowave.csv,BATCHBISECT,-1,stagger,3,1349,54.02181322426721,2934,low,lt 10k
1583,1583,ngageoint-geowave.csv,BATCHBISECT,-1,stagger,4,1365,53.47648261758691,2934,low,lt 10k
1584,1584,ngageoint-geowave.csv,BATCHSTOP4,-1,stagger,2,1221,58.38445807770961,2934,low,lt 10k
1585,1585,ngageoint-geowave.csv,BATCHSTOP4,-1,stagger,3,1199,59.13428766189502,2934,low,lt 10k
1586,1586,ngageoint-geowave.csv,BATCHSTOP4,-1,stagger,4,1225,58.248125426039536,2934,low,lt 10k
1587,1587,ngageoint-geowave.csv,BATCHDIVIDE4,-1,stagger,2,1506,48.670756646216766,2934,low,lt 10k
1588,1588,ngageoint-geowave.csv,BATCHDIVIDE4,-1,stagger,3,1487,49.31833674164962,2934,low,lt 10k
1589,1589,ngageoint-geowave.csv,BATCHDIVIDE4,-1,stagger,4,1547,47.2733469665985,2934,low,lt 10k
1590,1590,ngageoint-geowave.csv,BATCHBISECT,-1,random_linear,-1,1365,53.47648261758691,2934,low,lt 10k
1591,1591,ngageoint-geowave.csv,BATCHSTOP4,-1,random_linear,-1,1195,59.2706203135651,2934,low,lt 10k
1592,1592,ngageoint-geowave.csv,BATCHDIVIDE4,-1,random_linear,-1,1411,51.90865712338105,2934,low,lt 10k
1593,1593,ngageoint-geowave.csv,BATCHBISECT,-1,random_exponential,-1,1398,52.3517382413088,2934,low,lt 10k
1594,1594,ngageoint-geowave.csv,BATCHSTOP4,-1,random_exponential,-1,1172,60.05453306066803,2934,low,lt 10k
1595,1595,ngageoint-geowave.csv,BATCHDIVIDE4,-1,random_exponential,-1,1387,52.7266530334015,2934,low,lt 10k
1596,1596,ngageoint-geowave.csv,BATCHBISECT,-1,random_random,-1,1368,53.37423312883436,2934,low,lt 10k
1597,1597,ngageoint-geowave.csv,BATCHSTOP4,-1,random_random,-1,1161,60.42944785276074,2934,low,lt 10k
1598,1598,ngageoint-geowave.csv,BATCHDIVIDE4,-1,random_random,-1,1496,49.01158827539196,2934,low,lt 10k
1599,1599,sparklemotion-nokogiri.csv,BATCHBISECT,-1,linear,1,3041,47.81191007379441,5827,med,lt 10k
1600,1600,sparklemotion-nokogiri.csv,BATCHBISECT,-1,linear,2,3036,47.8977175218809,5827,med,lt 10k
1601,1601,sparklemotion-nokogiri.csv,BATCHBISECT,-1,linear,3,3015,48.25810880384417,5827,med,lt 10k
1602,1602,sparklemotion-nokogiri.csv,BATCHBISECT,-1,linear,4,2964,49.13334477432641,5827,med,lt 10k
1603,1603,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,linear,1,2828,51.46730736227904,5827,med,lt 10k
1604,1604,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,linear,2,2795,52.0336365196499,5827,med,lt 10k
1605,1605,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,linear,3,2774,52.39402780161318,5827,med,lt 10k
1606,1606,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,linear,4,2728,53.18345632400892,5827,med,lt 10k
1607,1607,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,linear,1,3238,44.43109661918655,5827,med,lt 10k
1608,1608,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,linear,2,3339,42.69778616783937,5827,med,lt 10k
1609,1609,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,linear,3,3312,43.16114638750644,5827,med,lt 10k
1610,1610,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,linear,4,3399,41.66809679080144,5827,med,lt 10k
1611,1611,sparklemotion-nokogiri.csv,BATCHBISECT,-1,exponential,2,2976,48.927406898918825,5827,med,lt 10k
1612,1612,sparklemotion-nokogiri.csv,BATCHBISECT,-1,exponential,3,2922,49.85412733825296,5827,med,lt 10k
1613,1613,sparklemotion-nokogiri.csv,BATCHBISECT,-1,exponential,4,2960,49.20199073279561,5827,med,lt 10k
1614,1614,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,exponential,2,2795,52.0336365196499,5827,med,lt 10k
1615,1615,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,exponential,3,2761,52.61712716663806,5827,med,lt 10k
1616,1616,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,exponential,4,2756,52.70293461472456,5827,med,lt 10k
1617,1617,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,exponential,2,3343,42.62914020937017,5827,med,lt 10k
1618,1618,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,exponential,3,2762,52.59996567702076,5827,med,lt 10k
1619,1619,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,exponential,4,3379,42.011326583147415,5827,med,lt 10k
1620,1620,sparklemotion-nokogiri.csv,BATCHBISECT,-1,stagger,2,2878,50.60923288141411,5827,med,lt 10k
1621,1621,sparklemotion-nokogiri.csv,BATCHBISECT,-1,stagger,3,2901,50.21451862021623,5827,med,lt 10k
1622,1622,sparklemotion-nokogiri.csv,BATCHBISECT,-1,stagger,4,2930,49.71683542131457,5827,med,lt 10k
1623,1623,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,stagger,2,2747,52.85738802128024,5827,med,lt 10k
1624,1624,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,stagger,3,2727,53.20061781362622,5827,med,lt 10k
1625,1625,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,stagger,4,2746,52.874549510897545,5827,med,lt 10k
1626,1626,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,stagger,2,3299,43.38424575253132,5827,med,lt 10k
1627,1627,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,stagger,3,3302,43.332761283679424,5827,med,lt 10k
1628,1628,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,stagger,4,3369,42.182941479320405,5827,med,lt 10k
1629,1629,sparklemotion-nokogiri.csv,BATCHBISECT,-1,random_linear,-1,3039,47.846233053029,5827,med,lt 10k
1630,1630,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,random_linear,-1,2757,52.68577312510726,5827,med,lt 10k
1631,1631,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,random_linear,-1,3162,45.735369830101256,5827,med,lt 10k
1632,1632,sparklemotion-nokogiri.csv,BATCHBISECT,-1,random_exponential,-1,3034,47.932040501115495,5827,med,lt 10k
1633,1633,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,random_exponential,-1,2724,53.25210228247812,5827,med,lt 10k
1634,1634,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,random_exponential,-1,3248,44.25948172301356,5827,med,lt 10k
1635,1635,sparklemotion-nokogiri.csv,BATCHBISECT,-1,random_random,-1,2967,49.081860305474514,5827,med,lt 10k
1636,1636,sparklemotion-nokogiri.csv,BATCHSTOP4,-1,random_random,-1,2762,52.59996567702076,5827,med,lt 10k
1637,1637,sparklemotion-nokogiri.csv,BATCHDIVIDE4,-1,random_random,-1,3329,42.86940106401236,5827,med,lt 10k
1638,1638,Graylog2-graylog2-server.csv,BATCHBISECT,-1,linear,1,1145,63.69689283449588,3154,low,lt 10k
1639,1639,Graylog2-graylog2-server.csv,BATCHBISECT,-1,linear,2,1124,64.36271401395054,3154,low,lt 10k
1640,1640,Graylog2-graylog2-server.csv,BATCHBISECT,-1,linear,3,1126,64.29930247305009,3154,low,lt 10k
1641,1641,Graylog2-graylog2-server.csv,BATCHBISECT,-1,linear,4,1137,63.950538998097656,3154,low,lt 10k
1642,1642,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,linear,1,1041,66.99429296131896,3154,low,lt 10k
1643,1643,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,linear,2,1015,67.81864299302472,3154,low,lt 10k
1644,1644,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,linear,3,1031,67.31135066582118,3154,low,lt 10k
1645,1645,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,linear,4,984,68.80152187698161,3154,low,lt 10k
1646,1646,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,linear,1,1373,56.46797717184528,3154,low,lt 10k
1647,1647,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,linear,2,1390,55.9289790741915,3154,low,lt 10k
1648,1648,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,linear,3,1357,56.97526949904883,3154,low,lt 10k
1649,1649,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,linear,4,1380,56.24603677869372,3154,low,lt 10k
1650,1650,Graylog2-graylog2-server.csv,BATCHBISECT,-1,exponential,2,1104,64.99682942295499,3154,low,lt 10k
1651,1651,Graylog2-graylog2-server.csv,BATCHBISECT,-1,exponential,3,1155,63.37983512999366,3154,low,lt 10k
1652,1652,Graylog2-graylog2-server.csv,BATCHBISECT,-1,exponential,4,1076,65.88459099556118,3154,low,lt 10k
1653,1653,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,exponential,2,1047,66.80405833861764,3154,low,lt 10k
1654,1654,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,exponential,3,1001,68.26252377932784,3154,low,lt 10k
1655,1655,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,exponential,4,1028,67.40646797717184,3154,low,lt 10k
1656,1656,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,exponential,2,1371,56.53138871274572,3154,low,lt 10k
1657,1657,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,exponential,3,1025,67.5015852885225,3154,low,lt 10k
1658,1658,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,exponential,4,1371,56.53138871274572,3154,low,lt 10k
1659,1659,Graylog2-graylog2-server.csv,BATCHBISECT,-1,stagger,2,1166,63.03107165504122,3154,low,lt 10k
1660,1660,Graylog2-graylog2-server.csv,BATCHBISECT,-1,stagger,3,1129,64.20418516169943,3154,low,lt 10k
1661,1661,Graylog2-graylog2-server.csv,BATCHBISECT,-1,stagger,4,1120,64.48953709575143,3154,low,lt 10k
1662,1662,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,stagger,2,1072,66.01141407736208,3154,low,lt 10k
1663,1663,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,stagger,3,1038,67.08941027266962,3154,low,lt 10k
1664,1664,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,stagger,4,1038,67.08941027266962,3154,low,lt 10k
1665,1665,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,stagger,2,1388,55.99239061509195,3154,low,lt 10k
1666,1666,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,stagger,3,1367,56.65821179454661,3154,low,lt 10k
1667,1667,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,stagger,4,1398,55.67533291058973,3154,low,lt 10k
1668,1668,Graylog2-graylog2-server.csv,BATCHBISECT,-1,random_linear,-1,1131,64.140773620799,3154,low,lt 10k
1669,1669,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,random_linear,-1,1003,68.19911223842739,3154,low,lt 10k
1670,1670,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,random_linear,-1,1232,60.938490805326566,3154,low,lt 10k
1671,1671,Graylog2-graylog2-server.csv,BATCHBISECT,-1,random_exponential,-1,1186,62.39695624603678,3154,low,lt 10k
1672,1672,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,random_exponential,-1,1066,66.2016487000634,3154,low,lt 10k
1673,1673,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,random_exponential,-1,1178,62.65060240963855,3154,low,lt 10k
1674,1674,Graylog2-graylog2-server.csv,BATCHBISECT,-1,random_random,-1,1090,65.44071020925809,3154,low,lt 10k
1675,1675,Graylog2-graylog2-server.csv,BATCHSTOP4,-1,random_random,-1,1050,66.70894102726696,3154,low,lt 10k
1676,1676,Graylog2-graylog2-server.csv,BATCHDIVIDE4,-1,random_random,-1,1365,56.72162333544705,3154,low,lt 10k
1677,1677,cloudfoundry-uaa.csv,BATCHBISECT,-1,linear,1,102,64.33566433566433,286,low,lt 10k
1678,1678,cloudfoundry-uaa.csv,BATCHBISECT,-1,linear,2,89,68.88111888111888,286,low,lt 10k
1679,1679,cloudfoundry-uaa.csv,BATCHBISECT,-1,linear,3,103,63.98601398601399,286,low,lt 10k
1680,1680,cloudfoundry-uaa.csv,BATCHBISECT,-1,linear,4,102,64.33566433566433,286,low,lt 10k
1681,1681,cloudfoundry-uaa.csv,BATCHSTOP4,-1,linear,1,90,68.53146853146853,286,low,lt 10k
1682,1682,cloudfoundry-uaa.csv,BATCHSTOP4,-1,linear,2,79,72.37762237762237,286,low,lt 10k
1683,1683,cloudfoundry-uaa.csv,BATCHSTOP4,-1,linear,3,89,68.88111888111888,286,low,lt 10k
1684,1684,cloudfoundry-uaa.csv,BATCHSTOP4,-1,linear,4,88,69.23076923076923,286,low,lt 10k
1685,1685,cloudfoundry-uaa.csv,BATCHDIVIDE4,-1,linear,1,115,59.79020979020979,286,low,lt 10k
1686,1686,cloudfoundry-uaa.csv,BATCHDIVIDE4,-1,linear,2,118,58.74125874125874,286,low,lt 10k
1687,1687,cloudfoundry-uaa.csv,BATCHDIVIDE4,-1,linear,3,118,58.74125874125874,286,low,lt 10k
1688,1688,cloudfoundry-uaa.csv,BATCHDIVIDE4,-1,linear,4,125,56.29370629370629,286,low,lt 10k
1689,1689,cloudfoundry-uaa.csv,BATCHBISECT,-1,exponential,2,99,65.38461538461539,286,low,lt 10k
1690,1690,cloudfoundry-uaa.csv,BATCHBISECT,-1,exponential,3,108,62.23776223776224,286,low,lt 10k
1691,1691,cloudfoundry-uaa.csv,BATCHBISECT,-1,exponential,4,99,65.38461538461539,286,low,lt 10k
1692,1692,cloudfoundry-uaa.csv,BATCHSTOP4,-1,exponential,2,91,68.18181818181819,286,low,lt 10k
1693,1693,cloudfoundry-uaa.csv,BATCHSTOP4,-1,exponential,3,95,66.78321678321677,286,low,lt 10k
1694,1694,cloudfoundry-uaa.csv,BATCHSTOP4,-1,exponential,4,93,67.48251748251748,286,low,lt 10k
1695,1695,cloudfoundry-uaa.csv,BATCHDIVIDE4,-1,exponential,2,123,56.99300699300699,286,low,lt 10k
1696,1696,cloudfoundry-uaa.csv,BATCHDIVIDE4,-1,exponential,3,99,65.38461538461539,286,low,lt 10k
1697,1697,cloudfoundry-uaa.csv,BATCHDIVIDE4,-1,exponential,4,123,56.99300699300699,286,low,lt 10k
1698,1698,cloudfoundry-uaa.csv,BATCHBISECT,-1,stagger,2,99,65.38461538461539,286,low,lt 10k
1699,1699,cloudfoundry-uaa.csv,BATCHBISECT,-1,stagger,3,97,66.08391608391608,286,low,lt 10k
1700,1700,cloudfoundry-uaa.csv,BATCHBISECT,-1,stagger,4,94,67.13286713286713,286,low,lt 10k
1701,1701,cloudfoundry-uaa.csv,BATCHSTOP4,-1,stagger,2,91,68.18181818181819,286,low,lt 10k
1702,1702,cloudfoundry-uaa.csv,BATCHSTOP4,-1,stagger,3,91,68.18181818181819,286,low,lt 10k
