project,algorithm,ci_skip,batch_size,duration,testall_duration,time_saved,builds_saved,median_delay,testall_size
ratpack-ratpack.csv,BATCHDIVIDE4,0,-1,1602822.0,2004584.0,20.042163361575263,11.567164179104472,-1,1876
apache-tajo.csv,BATCHDIVIDE4,0,-1,nan,nan,nan,34.11033411033411,-1,1287
Graylog2-graylog2-server.csv,BATCHDIVIDE4,0,-1,1035245.0,3250767.0,68.15382338998765,65.85288522511097,-1,3154
typetools-checker-framework.csv,BATCHDIVIDE4,0,-1,17222946.0,36090133.0,52.27796472792162,40.14869888475836,-1,4573
dropwizard-dropwizard.csv,BATCHDIVIDE4,0,-1,1241137.0,3857892.0,67.8286224705098,68.01980198019801,-1,2020
ngageoint-geowave.csv,BATCHDIVIDE4,0,-1,8277538.0,25407015.0,67.4202656234902,56.9188820722563,-1,2934
FasterXML-jackson-databind.csv,BATCHDIVIDE4,0,-1,304929.0,653412.0,53.332812987823914,44.57831325301205,-1,2241
sparklemotion-nokogiri.csv,BATCHDIVIDE4,0,-1,3464468.0,7840328.0,55.81220581587913,48.79011498198044,-1,5827
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,0,-1,1102140.0,2125647.0,48.150374921141655,46.334716459197786,-1,2169
floragunncom-search-guard.csv,BATCHDIVIDE4,0,-1,3727912.0,10515790.0,64.54938715969033,66.12814895947426,-1,3652
apache-sling.csv,BATCHDIVIDE4,0,-1,31311477.0,32018653.0,2.2086375713556663,0.6715165081141561,-1,14296
mybatis-mybatis-3.csv,BATCHDIVIDE4,0,-1,817482.0,3118789.0,73.78848007992846,71.68758716875871,-1,2151
apache-pdfbox.csv,BATCHDIVIDE4,0,-1,4681612.0,5848472.0,19.951536059333108,15.765465064530481,-1,8988
structr-structr.csv,BATCHDIVIDE4,0,-1,7699322.0,10157371.0,24.199657568872894,21.138535031847137,-1,2512
orbeon-orbeon-forms.csv,BATCHDIVIDE4,0,-1,2127019.0,2722955.0,21.88563527491273,18.839487565938207,-1,2654
puniverse-quasar.csv,BATCHDIVIDE4,0,-1,448339.0,973636.0,53.952092979306435,49.40805051302289,-1,1267
p6spy-p6spy.csv,BATCHDIVIDE4,0,-1,1413732.0,2320366.0,39.072887639277596,26.086956521739136,-1,1288
grails-grails-core.csv,BATCHDIVIDE4,0,-1,1276051.0,1863380.0,31.519550494263115,14.689265536723163,-1,1062
SpongePowered-SpongeCommon.csv,BATCHDIVIDE4,0,-1,1428845.0,3085728.0,53.695043762768464,50.33647375504711,-1,3715
killbill-killbill.csv,BATCHDIVIDE4,0,-1,nan,nan,nan,32.97390217221441,-1,6399
junit-team-junit5.csv,BATCHDIVIDE4,0,-1,96020.0,327087.0,70.64389596651655,66.80424528301887,-1,1696
square-wire.csv,BATCHDIVIDE4,0,-1,96623.0,279385.0,65.41582404209245,70.14260249554367,-1,1122
nutzam-nutz.csv,BATCHDIVIDE4,0,-1,2482864.0,3600676.0,31.04450386538528,25.849594387195797,-1,4561
rackerlabs-blueflood.csv,BATCHDIVIDE4,0,-1,2921667.0,5554911.0,47.40389179952658,45.06340579710145,-1,2208
yegor256-takes.csv,BATCHDIVIDE4,0,-1,1057620.0,1809229.0,41.54305508036849,44.02563136072371,-1,2653
geotools-geotools.csv,BATCHDIVIDE4,0,-1,nan,nan,nan,30.79254079254079,-1,4290
CloudifySource-cloudify.csv,BATCHDIVIDE4,0,-1,nan,nan,nan,40.17094017094017,-1,5148
dreamhead-moco.csv,BATCHDIVIDE4,0,-1,3724414.0,5320059.0,29.992994438595517,41.359003397508495,-1,4415
osmdroid-osmdroid.csv,BATCHDIVIDE4,0,-1,8787687.0,11350519.0,22.578985154775737,19.07894736842105,-1,1064
naver-pinpoint.csv,BATCHDIVIDE4,0,-1,562474.0,1560533.0,63.95628929346576,62.41830065359477,-1,2142
SonarSource-sonar-java.csv,BATCHDIVIDE4,0,-1,nan,nan,nan,52.40584919532718,-1,12241
apache-zeppelin.csv,BATCHDIVIDE4,0,-1,30489024.0,37993455.0,19.75190463725923,18.31779752872318,-1,4613
geoserver-geoserver.csv,BATCHDIVIDE4,0,-1,nan,nan,nan,18.786073356916777,-1,5371
apache-jackrabbit-oak.csv,BATCHDIVIDE4,0,-1,nan,nan,nan,14.253691983122362,-1,7584
JabRef-jabref.csv,BATCHDIVIDE4,0,-1,388774.0,1065044.0,63.496907170032415,60.76170510132775,-1,2862
linkedin-gobblin.csv,BATCHDIVIDE4,0,-1,9417362.0,11841513.0,20.471632299014487,20.79976985040276,-1,3476
sakaiproject-sakai.csv,BATCHDIVIDE4,0,-1,2543502.0,5685469.0,55.26311022010673,57.46642085857256,-1,3797
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,0,-1,nan,nan,nan,1.8478260869565166,-1,1840
checkstyle-checkstyle.csv,BATCHDIVIDE4,0,-1,nan,nan,nan,78.49945446376998,-1,46743
jOOQ-jOOQ.csv,BATCHDIVIDE4,0,-1,1729740.0,4135475.0,58.17312400631125,49.05824398725007,-1,3451
apache-nifi.csv,BATCHDIVIDE4,0,-1,2371120.0,4088637.0,42.00707962091034,26.98662470495673,-1,1271
