,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
158,osmdroid-osmdroid.csv,BATCHSTOP4,-1,half_exp,2,958,-0.7360672975814992,951
159,osmdroid-osmdroid.csv,BATCHSTOP4,-1,half_exp,3,951,0.0,951
160,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,half_exp,2,959,-0.8412197686645584,951
161,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,half_exp,3,951,0.0,951
162,osmdroid-osmdroid.csv,BATCHBISECT,-1,linear,1,814,14.405888538380651,951
163,osmdroid-osmdroid.csv,BATCHBISECT,-1,linear,2,823,13.45951629863302,951
164,osmdroid-osmdroid.csv,BATCHBISECT,-1,linear,3,821,13.669821240799152,951
165,osmdroid-osmdroid.csv,BATCHBISECT,-1,linear,4,825,13.249211356466873,951
166,osmdroid-osmdroid.csv,BATCHSTOP4,-1,linear,1,743,21.87171398527866,951
167,osmdroid-osmdroid.csv,BATCHSTOP4,-1,linear,2,730,23.23869610935857,951
168,osmdroid-osmdroid.csv,BATCHSTOP4,-1,linear,3,738,22.397476340694013,951
169,osmdroid-osmdroid.csv,BATCHSTOP4,-1,linear,4,726,23.65930599369085,951
170,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,linear,1,746,21.55625657202944,951
171,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,linear,2,739,22.29232386961094,951
172,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,linear,3,753,20.820189274447955,951
173,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,linear,4,761,19.978969505783382,951
174,osmdroid-osmdroid.csv,BATCHBISECT,-1,exponential,2,863,9.253417455310199,951
175,osmdroid-osmdroid.csv,BATCHBISECT,-1,exponential,3,799,15.983175604626709,951
176,osmdroid-osmdroid.csv,BATCHSTOP4,-1,exponential,2,770,19.03259726603575,951
177,osmdroid-osmdroid.csv,BATCHSTOP4,-1,exponential,3,729,23.343848580441644,951
178,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,exponential,2,789,17.034700315457414,951
179,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,exponential,3,729,23.343848580441644,951
180,osmdroid-osmdroid.csv,BATCHBISECT,-1,stagger,2,834,12.302839116719241,951
181,osmdroid-osmdroid.csv,BATCHBISECT,-1,stagger,3,803,15.56256572029443,951
182,osmdroid-osmdroid.csv,BATCHSTOP4,-1,stagger,2,758,20.294426919032603,951
183,osmdroid-osmdroid.csv,BATCHSTOP4,-1,stagger,3,748,21.345951629863308,951
184,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,stagger,2,776,18.401682439537325,951
185,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,stagger,3,764,19.663512092534177,951
186,osmdroid-osmdroid.csv,BATCHBISECT,-1,random_linear,-1,900,5.362776025236599,951
187,osmdroid-osmdroid.csv,BATCHSTOP4,-1,random_linear,-1,789,17.034700315457414,951
188,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,random_linear,-1,812,14.616193480546798,951
189,osmdroid-osmdroid.csv,BATCHBISECT,-1,random_exponential,-1,870,8.5173501577287,951
190,osmdroid-osmdroid.csv,BATCHSTOP4,-1,random_exponential,-1,761,19.978969505783382,951
191,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,random_exponential,-1,791,16.824395373291267,951
192,osmdroid-osmdroid.csv,BATCHBISECT,-1,random_random,-1,897,5.678233438485805,951
193,osmdroid-osmdroid.csv,BATCHSTOP4,-1,random_random,-1,756,20.504731861198735,951
194,osmdroid-osmdroid.csv,BATCHDIVIDE4,-1,random_random,-1,790,16.92954784437434,951
195,DSpace-DSpace.csv,BATCHBISECT,-1,half_exp,2,1414,7.521255722694576,1529
196,DSpace-DSpace.csv,BATCHBISECT,-1,half_exp,3,1529,0.0,1529
197,DSpace-DSpace.csv,BATCHSTOP4,-1,half_exp,2,1383,9.548724656638328,1529
198,DSpace-DSpace.csv,BATCHSTOP4,-1,half_exp,3,1529,0.0,1529
199,DSpace-DSpace.csv,BATCHDIVIDE4,-1,half_exp,2,1393,8.894702419882279,1529
200,DSpace-DSpace.csv,BATCHDIVIDE4,-1,half_exp,3,1529,0.0,1529
201,DSpace-DSpace.csv,BATCHBISECT,-1,linear,1,587,61.60889470241988,1529
202,DSpace-DSpace.csv,BATCHBISECT,-1,linear,2,589,61.47809025506867,1529
203,DSpace-DSpace.csv,BATCHBISECT,-1,linear,3,557,63.57096141268803,1529
204,DSpace-DSpace.csv,BATCHBISECT,-1,linear,4,565,63.04774362328319,1529
205,DSpace-DSpace.csv,BATCHSTOP4,-1,linear,1,550,64.02877697841727,1529
206,DSpace-DSpace.csv,BATCHSTOP4,-1,linear,2,546,64.29038587311969,1529
207,DSpace-DSpace.csv,BATCHSTOP4,-1,linear,3,533,65.14061478090255,1529
208,DSpace-DSpace.csv,BATCHSTOP4,-1,linear,4,511,66.57946370176586,1529
209,DSpace-DSpace.csv,BATCHDIVIDE4,-1,linear,1,707,53.76062786134729,1529
210,DSpace-DSpace.csv,BATCHDIVIDE4,-1,linear,2,688,55.00327011118378,1529
211,DSpace-DSpace.csv,BATCHDIVIDE4,-1,linear,3,709,53.62982341399608,1529
212,DSpace-DSpace.csv,BATCHDIVIDE4,-1,linear,4,703,54.02223675604971,1529
213,DSpace-DSpace.csv,BATCHBISECT,-1,exponential,2,570,62.720732504905165,1529
214,DSpace-DSpace.csv,BATCHBISECT,-1,exponential,3,591,61.34728580771746,1529
215,DSpace-DSpace.csv,BATCHSTOP4,-1,exponential,2,552,63.89797253106606,1529
216,DSpace-DSpace.csv,BATCHSTOP4,-1,exponential,3,545,64.3557880967953,1529
217,DSpace-DSpace.csv,BATCHDIVIDE4,-1,exponential,2,694,54.61085676913015,1529
218,DSpace-DSpace.csv,BATCHDIVIDE4,-1,exponential,3,543,64.4865925441465,1529
219,DSpace-DSpace.csv,BATCHBISECT,-1,stagger,2,574,62.459123610202745,1529
220,DSpace-DSpace.csv,BATCHBISECT,-1,stagger,3,563,63.1785480706344,1529
221,DSpace-DSpace.csv,BATCHSTOP4,-1,stagger,2,544,64.4211903204709,1529
222,DSpace-DSpace.csv,BATCHSTOP4,-1,stagger,3,528,65.46762589928058,1529
223,DSpace-DSpace.csv,BATCHDIVIDE4,-1,stagger,2,688,55.00327011118378,1529
224,DSpace-DSpace.csv,BATCHDIVIDE4,-1,stagger,3,676,55.78809679529104,1529
225,DSpace-DSpace.csv,BATCHBISECT,-1,random_linear,-1,567,62.91693917593198,1529
226,DSpace-DSpace.csv,BATCHSTOP4,-1,random_linear,-1,506,66.90647482014388,1529
227,DSpace-DSpace.csv,BATCHDIVIDE4,-1,random_linear,-1,609,60.170045781556574,1529
228,DSpace-DSpace.csv,BATCHBISECT,-1,random_exponential,-1,602,60.62786134728581,1529
229,DSpace-DSpace.csv,BATCHSTOP4,-1,random_exponential,-1,521,65.92544146500981,1529
